user,engagement
37e4eaca-a86a-4d97-a254-19a7bd6e5273,"[('pageview', '2022-10-21T22:27:30.359999412Z'), ('post-read-start', '2022-10-21T22:27:30.692675589Z'), ('post-read-mid', '2022-10-21T22:27:31.354651979Z'), ('pageview', '2022-10-21T22:27:32.284040587Z'), ('post-read-end', '2022-10-21T22:27:32.456906006Z'), ('pageview', '2022-10-21T22:27:32.577832958Z'), ('post-read-start', '2022-10-21T22:27:48.972028659Z'), ('post-read-mid', '2022-10-21T22:27:49.589658707Z'), ('post-read-end', '2022-10-21T22:27:50.468758112Z'), ('pageview', '2022-10-21T22:27:50.703817316Z'), ('post-read-mid', '2022-10-21T22:27:50.977427686Z'), ('post-read-start', '2022-10-21T22:27:51.180465171Z'), ('pageview', '2022-10-21T22:27:51.897658157Z'), ('post-read-mid', '2022-10-21T22:27:52.006062081Z'), ('post-read-start', '2022-10-21T22:27:52.494834772Z'), ('post-read-end', '2022-10-21T22:27:53.455890296Z'), ('pageview', '2022-10-21T22:29:58.809828382Z'), ('post-read-start', '2022-10-21T22:29:58.954169317Z'), ('post-read-mid', '2022-10-21T22:29:59.02472339Z'), ('pageview', '2022-10-21T22:30:29.955186701Z'), ('post-read-start', '2022-10-21T22:30:30.656934536Z'), ('post-read-mid', '2022-10-21T22:30:31.08001834Z'), ('post-read-end', '2022-10-21T22:30:31.264889292Z'), ('pageview', '2022-10-21T22:30:32.965440005Z'), ('pageview', '2022-10-21T22:30:49.458093954Z'), ('pageview', '2022-10-21T22:30:49.798647462Z'), ('post-read-start', '2022-10-21T22:30:51.364010401Z'), ('post-read-mid', '2022-10-21T22:30:52.093089127Z'), ('pageview', '2022-10-21T22:30:52.287288067Z'), ('pageview', '2022-10-21T22:30:55.393711892Z'), ('pageview', '2022-10-21T22:30:55.712920481Z'), ('pageview', '2022-10-21T22:30:55.866183891Z'), ('post-read-start', '2022-10-21T22:30:56.071464298Z'), ('post-read-mid', '2022-10-21T22:30:57.070808492Z'), ('pageview', '2022-10-21T22:31:12.881603258Z'), ('post-read-start', '2022-10-21T22:31:13.263037477Z'), ('post-read-mid', '2022-10-21T22:31:13.721614979Z'), ('post-read-end', '2022-10-21T22:31:14.902680044Z'), ('pageview', '2022-10-28T06:42:12.330135377Z'), ('post-read-start', '2022-10-28T06:42:17.292412739Z'), ('post-read-mid', '2022-10-28T06:42:17.345601157Z'), ('pageview', '2022-12-13T03:52:15.223311763Z'), ('pageview', '2022-12-13T03:52:21.627078247Z'), ('pageview', '2022-12-13T03:52:28.976258489Z'), ('pageview', '2022-12-13T03:52:45.611407943Z'), ('pageview', '2022-12-13T03:52:47.500575136Z'), ('pageview', '2022-12-13T03:52:50.756528765Z'), ('pageview', '2022-12-13T03:53:55.836609914Z'), ('pageview', '2022-12-13T03:54:16.045543017Z'), ('pageview', '2022-12-13T03:54:22.407597787Z')]"
e9c3a331-2b01-4709-8d72-71ea7e907097,"[('pageview', '2022-09-29T07:08:52.450636317Z'), ('post-read-end', '2022-09-29T07:08:57.764713019Z'), ('post-read-mid', '2022-09-29T07:08:58.580261952Z'), ('post-read-start', '2022-09-29T07:08:59.182855344Z'), ('pageview', '2022-09-29T07:09:19.54991476Z'), ('pageview', '2022-09-29T16:24:53.352507328Z'), ('post-read-start', '2022-09-29T16:24:58.81967359Z'), ('post-read-mid', '2022-09-29T16:24:59.086175228Z'), ('post-read-end', '2022-09-29T16:24:59.355117593Z'), ('pageview', '2022-10-02T09:43:08.871031242Z'), ('post-read-mid', '2022-10-02T09:43:13.860620942Z'), ('post-read-start', '2022-10-02T09:43:14.16301578Z'), ('post-read-end', '2022-10-02T09:43:14.656381926Z'), ('pageview', '2022-10-02T10:16:46.851147392Z'), ('post-read-mid', '2022-10-02T10:16:52.550596553Z'), ('post-read-start', '2022-10-02T10:16:52.941638026Z'), ('post-read-end', '2022-10-02T10:16:53.319496792Z'), ('pageview', '2022-10-06T10:13:49.634871277Z'), ('post-read-mid', '2022-10-06T10:13:54.842604544Z'), ('post-read-end', '2022-10-06T10:13:55.338516218Z'), ('post-read-start', '2022-10-06T10:13:55.790174204Z'), ('pageview', '2022-10-11T00:17:18.137132439Z'), ('post-read-start', '2022-10-11T00:17:23.407211151Z'), ('post-read-mid', '2022-10-11T00:17:24.346728037Z'), ('post-read-end', '2022-10-11T00:17:25.270310398Z'), ('pageview', '2022-10-14T04:22:05.45696408Z'), ('post-read-mid', '2022-10-14T04:22:10.442061926Z'), ('post-read-start', '2022-10-14T04:22:11.485873329Z'), ('post-read-end', '2022-10-14T04:22:12.565481635Z'), ('pageview', '2022-10-19T02:50:30.774401844Z'), ('pageview', '2022-10-19T02:50:42.677112354Z'), ('post-read-start', '2022-10-19T02:50:48.067529166Z'), ('post-read-mid', '2022-10-19T02:50:48.417601986Z'), ('post-read-end', '2022-10-19T02:50:48.515721594Z'), ('pageview', '2022-10-25T02:21:51.195245967Z'), ('post-read-mid', '2022-10-25T02:21:56.65339468Z'), ('post-read-start', '2022-10-25T02:21:56.75616773Z'), ('post-read-end', '2022-10-25T02:21:56.841348837Z'), ('pageview', '2022-10-26T23:35:55.203455202Z'), ('post-read-mid', '2022-10-26T23:36:00.195484375Z'), ('post-read-start', '2022-10-26T23:36:00.337451368Z'), ('post-read-end', '2022-10-26T23:36:00.483740055Z'), ('pageview', '2022-10-29T02:53:26.531052389Z'), ('post-read-start', '2022-10-29T02:53:31.397345833Z'), ('post-read-end', '2022-10-29T02:53:31.50737075Z'), ('post-read-mid', '2022-10-29T02:53:31.597004691Z'), ('pageview', '2022-10-29T02:54:02.796883361Z'), ('post-read-start', '2022-10-29T02:54:08.094967512Z'), ('post-read-mid', '2022-10-29T02:54:08.186614853Z'), ('post-read-end', '2022-10-29T02:54:08.282590729Z')]"
5f507221-13a6-40d4-8112-8addf87e207a,"[('pageview', '2022-10-31T06:10:43.24709082Z'), ('post-read-start', '2022-10-31T06:10:48.392298935Z'), ('post-read-mid', '2022-10-31T06:10:48.532172573Z'), ('post-read-end', '2022-10-31T06:10:48.631919218Z'), ('pageview', '2022-10-31T06:29:05.155965615Z'), ('post-read-end', '2022-10-31T06:29:10.482630129Z'), ('post-read-mid', '2022-10-31T06:29:10.550830613Z'), ('post-read-start', '2022-10-31T06:29:10.625026903Z'), ('pageview', '2022-11-03T05:50:47.790861531Z'), ('post-read-start', '2022-11-03T05:50:52.754979437Z'), ('post-read-mid', '2022-11-03T05:50:52.82859423Z'), ('post-read-end', '2022-11-03T05:50:52.893169198Z'), ('pageview', '2022-11-03T06:05:20.86187861Z'), ('post-read-mid', '2022-11-03T06:05:26.438616321Z'), ('post-read-start', '2022-11-03T06:05:26.533603084Z'), ('post-read-end', '2022-11-03T06:05:26.619457025Z'), ('pageview', '2022-11-03T06:34:21.215515157Z'), ('post-read-end', '2022-11-03T06:34:26.606366126Z'), ('post-read-mid', '2022-11-03T06:34:26.698034419Z'), ('post-read-start', '2022-11-03T06:34:26.811276251Z'), ('pageview', '2022-11-20T17:43:24.237179282Z'), ('post-read-start', '2022-11-20T17:43:28.665070278Z'), ('post-read-end', '2022-11-20T17:43:28.88341268Z'), ('post-read-mid', '2022-11-20T17:43:29.015465458Z'), ('pageview', '2022-11-20T18:14:03.055798295Z'), ('post-read-mid', '2022-11-20T18:14:08.338346044Z'), ('post-read-start', '2022-11-20T18:14:08.464611412Z'), ('post-read-end', '2022-11-20T18:14:08.603606783Z'), ('pageview', '2022-11-20T18:30:09.35576103Z'), ('post-read-start', '2022-11-20T18:30:14.353316963Z'), ('pageview', '2022-11-20T18:59:31.492948269Z'), ('post-read-start', '2022-11-20T18:59:36.703869495Z'), ('post-read-mid', '2022-11-20T18:59:36.850658583Z'), ('post-read-end', '2022-11-20T18:59:36.985888924Z'), ('pageview', '2022-11-21T04:44:48.636862204Z'), ('post-read-end', '2022-11-21T04:44:54.56292512Z'), ('post-read-mid', '2022-11-21T04:44:54.679974713Z'), ('post-read-start', '2022-11-21T04:44:54.79899838Z'), ('pageview', '2022-12-02T23:13:05.134133566Z'), ('post-read-end', '2022-12-02T23:13:09.259639961Z'), ('post-read-mid', '2022-12-02T23:13:09.408353929Z'), ('post-read-start', '2022-12-02T23:13:09.542446926Z'), ('pageview', '2022-12-03T01:10:19.237693337Z'), ('post-read-mid', '2022-12-03T01:10:24.277439924Z'), ('post-read-end', '2022-12-03T01:10:24.512918035Z'), ('post-read-start', '2022-12-03T01:10:24.637323446Z'), ('pageview', '2022-12-15T21:40:44.948548186Z'), ('post-read-end', '2022-12-15T21:40:49.923518266Z'), ('post-read-mid', '2022-12-15T21:40:50.056013408Z'), ('post-read-start', '2022-12-15T21:40:50.174331698Z')]"
25962f33-b8fb-4109-9916-bc11bacb26b7,"[('pageview', '2022-08-19T07:28:30.091398447Z'), ('post-read-start', '2022-08-19T07:28:35.097842728Z'), ('post-read-end', '2022-08-19T07:28:35.376731468Z'), ('post-read-mid', '2022-08-19T07:28:35.797514135Z'), ('pageview', '2022-08-22T06:48:30.957747393Z'), ('post-read-start', '2022-08-22T06:48:36.359052453Z'), ('post-read-mid', '2022-08-22T06:48:36.598702182Z'), ('post-read-end', '2022-08-22T06:48:36.821220179Z'), ('pageview', '2022-09-19T05:12:13.881197996Z'), ('post-read-mid', '2022-09-19T05:12:18.633345597Z'), ('post-read-start', '2022-09-19T05:12:18.733953971Z'), ('post-read-end', '2022-09-19T05:12:18.835450614Z'), ('pageview', '2022-09-19T05:12:19.800063522Z'), ('pageview', '2022-10-03T06:18:29.21014953Z'), ('pageview', '2022-10-10T05:58:17.616731625Z'), ('post-read-mid', '2022-10-10T05:58:23.039577142Z'), ('post-read-end', '2022-10-10T05:58:24.79254908Z'), ('post-read-start', '2022-10-10T05:58:26.59392679Z'), ('pageview', '2022-11-08T08:36:11.207296763Z'), ('post-read-mid', '2022-11-08T08:36:16.172505699Z'), ('post-read-start', '2022-11-08T08:36:16.298668156Z'), ('post-read-end', '2022-11-08T08:36:16.469954541Z'), ('pageview', '2022-11-08T08:37:29.132862801Z'), ('post-read-start', '2022-11-08T08:37:34.040503138Z'), ('post-read-end', '2022-11-08T08:37:34.284400156Z'), ('post-read-mid', '2022-11-08T08:37:34.373688159Z'), ('pageview', '2022-11-09T07:27:26.900123346Z'), ('post-read-start', '2022-11-09T07:27:31.933354477Z'), ('post-read-mid', '2022-11-09T07:27:32.069279094Z'), ('post-read-end', '2022-11-09T07:27:32.192708301Z'), ('pageview', '2022-11-16T07:31:58.165040883Z'), ('post-read-start', '2022-11-16T07:32:02.55488685Z'), ('post-read-end', '2022-11-16T07:32:02.6703214Z'), ('post-read-mid', '2022-11-16T07:32:02.795569843Z'), ('pageview', '2022-11-16T07:32:54.822375644Z'), ('pageview', '2022-11-16T07:32:56.298071358Z'), ('post-read-end', '2022-11-16T07:33:00.258608499Z'), ('post-read-mid', '2022-11-16T07:33:00.410115762Z'), ('post-read-start', '2022-11-16T07:33:00.502201675Z'), ('post-read-start', '2022-11-16T07:33:01.288051215Z'), ('post-read-end', '2022-11-16T07:33:01.45711392Z'), ('post-read-mid', '2022-11-16T07:33:01.650045756Z'), ('pageview', '2022-12-21T07:54:45.526796039Z'), ('post-read-mid', '2022-12-21T07:54:49.797990668Z'), ('post-read-end', '2022-12-21T07:54:49.957809855Z'), ('post-read-start', '2022-12-21T07:54:50.064717494Z'), ('pageview', '2022-12-21T07:56:44.203391502Z'), ('post-read-end', '2022-12-21T07:56:48.995380729Z'), ('post-read-mid', '2022-12-21T07:56:49.114654805Z'), ('post-read-start', '2022-12-21T07:56:49.24303794Z')]"
d1be6f22-0e08-4f76-9c56-33e5d9dd242b,"[('pageview', '2022-07-25T19:17:22.062310407Z'), ('pageview', '2022-07-25T19:17:48.956830147Z'), ('pageview', '2022-07-25T19:17:56.822709813Z'), ('post-read-mid', '2022-07-25T19:18:01.991404583Z'), ('post-read-start', '2022-07-25T19:18:02.184163235Z'), ('post-read-end', '2022-07-25T19:18:02.383258467Z'), ('pageview', '2022-07-26T08:25:28.051282271Z'), ('pageview', '2022-07-26T08:25:40.282595091Z'), ('post-read-start', '2022-07-26T08:25:45.895280631Z'), ('post-read-mid', '2022-07-26T08:25:46.089221099Z'), ('post-read-end', '2022-07-26T08:25:46.240496452Z'), ('pageview', '2022-07-26T08:45:02.136168012Z'), ('pageview', '2022-07-26T08:45:10.579295963Z'), ('post-read-start', '2022-07-26T08:45:15.639044563Z'), ('post-read-mid', '2022-07-26T08:45:15.92678724Z'), ('post-read-end', '2022-07-26T08:45:16.169751496Z'), ('pageview', '2022-07-26T19:28:47.278467691Z'), ('pageview', '2022-07-26T19:39:16.277569896Z'), ('post-read-mid', '2022-07-26T19:39:21.466751291Z'), ('post-read-start', '2022-07-26T19:39:21.631017642Z'), ('post-read-end', '2022-07-26T19:39:21.761296277Z'), ('pageview', '2022-07-28T09:27:06.049427554Z'), ('pageview', '2022-07-28T09:27:13.055490776Z'), ('post-read-start', '2022-07-28T09:27:18.309896355Z'), ('post-read-mid', '2022-07-28T09:27:18.433505618Z'), ('post-read-end', '2022-07-28T09:27:18.542979062Z'), ('pageview', '2022-07-28T09:27:54.420961666Z'), ('pageview', '2022-07-28T09:28:00.591241144Z'), ('post-read-start', '2022-07-28T09:28:06.318472398Z'), ('post-read-end', '2022-07-28T09:28:06.449298229Z'), ('post-read-mid', '2022-07-28T09:28:06.616439906Z'), ('pageview', '2022-07-28T09:30:14.0897901Z'), ('pageview', '2022-07-28T09:30:19.775575163Z'), ('post-read-mid', '2022-07-28T09:30:25.134021598Z'), ('post-read-start', '2022-07-28T09:30:25.351811879Z'), ('post-read-end', '2022-07-28T09:30:25.494271754Z'), ('pageview', '2022-07-28T09:53:33.795323825Z'), ('pageview', '2022-07-28T10:13:19.499208474Z'), ('post-read-start', '2022-07-28T10:13:24.70554028Z'), ('post-read-mid', '2022-07-28T10:13:25.619036423Z'), ('post-read-end', '2022-07-28T10:13:26.1354547Z'), ('pageview', '2022-07-28T10:19:12.571533047Z'), ('pageview', '2022-07-28T21:58:26.196044656Z'), ('pageview', '2022-07-30T06:27:07.485226291Z'), ('pageview', '2022-07-30T06:29:53.732386163Z'), ('post-read-start', '2022-07-30T06:29:57.208023473Z'), ('post-read-mid', '2022-07-30T06:29:57.338176652Z'), ('post-read-end', '2022-07-30T06:29:57.441921073Z'), ('pageview', '2022-07-30T06:30:13.867100229Z'), ('pageview', '2022-07-30T06:30:17.686854329Z')]"
165c0413-7be5-457f-9365-b2d46d562182,"[('pageview', '2022-08-02T06:26:47.673558929Z'), ('pageview', '2022-08-02T06:26:48.109272676Z'), ('post-read-mid', '2022-08-02T06:26:48.377575451Z'), ('post-read-start', '2022-08-02T06:26:48.806127619Z'), ('post-read-end', '2022-08-02T06:27:02.7464948Z'), ('pageview', '2022-08-02T06:27:03.106606347Z'), ('post-read-end', '2022-08-02T06:27:14.399340985Z'), ('post-read-mid', '2022-08-02T06:27:14.501032393Z'), ('post-read-start', '2022-08-02T06:27:14.55810675Z'), ('pageview', '2022-08-02T06:27:15.055930665Z'), ('post-read-start', '2022-08-02T06:27:15.491415366Z'), ('post-read-mid', '2022-08-02T06:27:15.876129768Z'), ('post-read-end', '2022-08-02T06:27:16.15448543Z'), ('pageview', '2022-11-30T15:19:38.211328246Z'), ('post-read-mid', '2022-11-30T15:19:42.613852629Z'), ('post-read-start', '2022-11-30T15:19:42.78147287Z'), ('post-read-end', '2022-11-30T15:19:42.968501755Z'), ('pageview', '2022-12-01T09:42:04.914726257Z'), ('pageview', '2022-12-04T11:29:39.221755402Z'), ('post-read-end', '2022-12-04T11:29:44.842124772Z'), ('post-read-start', '2022-12-04T11:29:44.975968364Z'), ('post-read-mid', '2022-12-04T11:29:45.092130209Z'), ('pageview', '2022-12-04T11:52:48.023645174Z'), ('post-read-end', '2022-12-04T11:52:53.802274566Z'), ('post-read-start', '2022-12-04T11:52:53.932531948Z'), ('post-read-mid', '2022-12-04T11:52:54.051881068Z'), ('pageview', '2022-12-04T11:59:34.992386611Z'), ('post-read-start', '2022-12-04T11:59:42.013002659Z'), ('pageview', '2022-12-04T12:14:18.228132691Z'), ('post-read-start', '2022-12-04T12:14:23.718286506Z'), ('pageview', '2022-12-07T14:12:43.547638646Z'), ('post-read-start', '2022-12-07T14:12:48.5666707Z'), ('post-read-end', '2022-12-07T14:12:48.748875347Z'), ('post-read-mid', '2022-12-07T14:12:48.854513355Z'), ('pageview', '2022-12-07T14:18:20.520057969Z'), ('pageview', '2022-12-07T14:18:20.656569936Z'), ('post-read-start', '2022-12-07T14:18:24.972907248Z'), ('post-read-mid', '2022-12-07T14:18:25.099359416Z'), ('post-read-end', '2022-12-07T14:18:25.24927361Z'), ('post-read-start', '2022-12-07T14:18:25.530699116Z'), ('post-read-end', '2022-12-07T14:18:25.665769122Z'), ('post-read-mid', '2022-12-07T14:18:25.806343177Z'), ('pageview', '2022-12-07T14:26:20.616352207Z'), ('post-read-start', '2022-12-07T14:26:25.717428895Z'), ('post-read-end', '2022-12-07T14:26:25.876572338Z'), ('post-read-mid', '2022-12-07T14:26:26.149083135Z'), ('pageview', '2022-12-16T14:12:37.34782537Z'), ('post-read-end', '2022-12-16T14:12:42.539224329Z'), ('post-read-start', '2022-12-16T14:12:42.658625007Z'), ('post-read-mid', '2022-12-16T14:12:44.454743795Z')]"
ffc2495e-c868-4eca-9936-5a1789c2376e,"[('pageview', '2022-11-15T04:47:24.289645233Z'), ('post-read-mid', '2022-11-15T04:47:29.869421276Z'), ('post-read-start', '2022-11-15T04:47:29.97898864Z'), ('post-read-end', '2022-11-15T04:47:30.083808759Z'), ('pageview', '2022-11-15T04:49:37.456284421Z'), ('post-read-mid', '2022-11-15T04:49:41.852341688Z'), ('post-read-start', '2022-11-15T04:49:41.991094715Z'), ('post-read-end', '2022-11-15T04:49:42.093239962Z'), ('pageview', '2022-11-15T04:49:57.916941864Z'), ('post-read-start', '2022-11-15T04:50:02.319968393Z'), ('pageview', '2022-11-15T04:50:31.172580716Z'), ('post-read-end', '2022-11-15T04:50:36.398268084Z'), ('post-read-mid', '2022-11-15T04:50:36.554664524Z'), ('post-read-start', '2022-11-15T04:50:36.688902116Z'), ('pageview', '2022-11-21T09:28:27.705646807Z'), ('post-read-start', '2022-11-21T09:28:32.953025107Z'), ('post-read-end', '2022-11-21T09:28:33.092521111Z'), ('post-read-mid', '2022-11-21T09:28:33.223351937Z'), ('pageview', '2022-12-03T03:15:57.92905973Z'), ('post-read-start', '2022-12-03T03:16:02.921988557Z'), ('post-read-end', '2022-12-03T03:16:03.066523666Z'), ('post-read-mid', '2022-12-03T03:16:03.197064249Z'), ('pageview', '2022-12-05T11:27:34.147404174Z'), ('post-read-start', '2022-12-05T11:27:39.888686189Z'), ('post-read-mid', '2022-12-05T11:27:40.034835883Z'), ('post-read-end', '2022-12-05T11:27:40.200313414Z'), ('pageview', '2022-12-05T11:33:11.921958327Z'), ('post-read-start', '2022-12-05T11:33:17.934146165Z'), ('post-read-end', '2022-12-05T11:33:18.110037349Z'), ('post-read-mid', '2022-12-05T11:33:18.271919805Z'), ('pageview', '2022-12-05T11:38:40.653513938Z'), ('post-read-start', '2022-12-05T11:38:45.909673776Z'), ('post-read-end', '2022-12-05T11:38:46.031661761Z'), ('post-read-mid', '2022-12-05T11:38:46.163963686Z'), ('pageview', '2022-12-06T08:00:15.553934434Z'), ('post-read-end', '2022-12-06T08:00:21.488294417Z'), ('post-read-mid', '2022-12-06T08:00:21.688671088Z'), ('post-read-start', '2022-12-06T08:00:21.953198329Z'), ('pageview', '2022-12-07T11:41:03.916385771Z'), ('post-read-start', '2022-12-07T11:41:09.232287534Z'), ('post-read-end', '2022-12-07T11:41:09.355514346Z'), ('post-read-mid', '2022-12-07T11:41:09.472989465Z'), ('pageview', '2022-12-08T21:44:05.151508638Z'), ('post-read-end', '2022-12-08T21:44:10.448945776Z'), ('post-read-mid', '2022-12-08T21:44:10.577434845Z'), ('post-read-start', '2022-12-08T21:44:10.713557054Z'), ('pageview', '2022-12-08T21:47:46.678825099Z'), ('post-read-start', '2022-12-08T21:47:51.218105243Z'), ('post-read-end', '2022-12-08T21:47:51.376643474Z'), ('post-read-mid', '2022-12-08T21:47:51.506161512Z')]"
da93c646-320a-4cef-bfbb-ca620306ea98,"[('pageview', '2022-09-17T07:10:04.908620951Z'), ('post-read-mid', '2022-09-17T07:10:10.661354246Z'), ('post-read-end', '2022-09-17T07:10:10.726327197Z'), ('post-read-start', '2022-09-17T07:10:10.771233141Z'), ('pageview', '2022-09-18T06:43:50.077650097Z'), ('post-read-start', '2022-09-18T06:43:54.977995367Z'), ('post-read-mid', '2022-09-18T06:43:55.015163621Z'), ('post-read-end', '2022-09-18T06:43:55.045674396Z'), ('pageview', '2022-09-18T19:42:59.469641558Z'), ('post-read-mid', '2022-09-18T19:43:04.397486555Z'), ('post-read-end', '2022-09-18T19:43:04.625791673Z'), ('post-read-start', '2022-09-18T19:43:04.812259352Z'), ('pageview', '2022-09-18T19:57:24.443873559Z'), ('post-read-start', '2022-09-18T19:57:29.68246655Z'), ('post-read-mid', '2022-09-18T19:57:29.980580957Z'), ('post-read-end', '2022-09-18T19:57:30.381720496Z'), ('pageview', '2022-09-18T20:01:53.106559024Z'), ('post-read-start', '2022-09-18T20:01:58.541085196Z'), ('post-read-mid', '2022-09-18T20:01:58.73403697Z'), ('post-read-end', '2022-09-18T20:01:58.923089105Z'), ('pageview', '2022-09-18T21:27:31.838256267Z'), ('post-read-start', '2022-09-18T21:27:37.017360261Z'), ('post-read-mid', '2022-09-18T21:27:37.104541056Z'), ('post-read-end', '2022-09-18T21:27:37.357010632Z'), ('pageview', '2022-09-18T21:29:46.990035982Z'), ('post-read-mid', '2022-09-18T21:29:51.878591796Z'), ('post-read-start', '2022-09-18T21:29:52.021741767Z'), ('post-read-end', '2022-09-18T21:29:52.132058369Z'), ('pageview', '2022-09-18T21:46:12.365721772Z'), ('post-read-start', '2022-09-18T21:46:17.360816304Z'), ('post-read-mid', '2022-09-18T21:46:17.452449407Z'), ('post-read-end', '2022-09-18T21:46:17.539679359Z'), ('pageview', '2022-09-18T21:49:40.334034447Z'), ('post-read-mid', '2022-09-18T21:49:45.249849053Z'), ('post-read-start', '2022-09-18T21:49:45.34896147Z'), ('post-read-end', '2022-09-18T21:49:45.437195255Z'), ('pageview', '2022-09-18T21:54:24.884343291Z'), ('post-read-mid', '2022-09-18T21:54:30.782896979Z'), ('post-read-start', '2022-09-18T21:54:31.024936216Z'), ('post-read-end', '2022-09-18T21:54:31.431804443Z'), ('pageview', '2022-10-09T18:35:34.232690886Z'), ('post-read-start', '2022-10-09T18:35:39.794205536Z'), ('post-read-mid', '2022-10-09T18:35:40.614541283Z'), ('post-read-end', '2022-10-09T18:35:41.604370952Z'), ('pageview', '2022-10-09T18:45:53.473422653Z'), ('pageview', '2022-10-09T18:50:51.448362176Z'), ('pageview', '2022-10-09T21:17:55.934048689Z'), ('post-read-start', '2022-10-09T21:18:00.994973715Z'), ('post-read-mid', '2022-10-09T21:18:01.96735581Z'), ('post-read-end', '2022-10-09T21:18:02.902100539Z')]"
bcb3a0b7-ba19-49e6-a41f-a45d28bd7634,"[('pageview', '2022-10-20T17:43:16.913825875Z'), ('pageview', '2022-10-21T10:07:46.357273914Z'), ('pageview', '2022-10-21T10:08:01.259374299Z'), ('pageview', '2022-10-21T10:08:02.289065129Z'), ('pageview', '2022-10-21T10:08:03.524490261Z'), ('pageview', '2022-10-21T10:09:05.522248166Z'), ('pageview', '2022-10-21T10:09:11.662849118Z'), ('pageview', '2022-10-21T10:09:18.223676745Z'), ('pageview', '2022-10-27T10:04:38.954230757Z'), ('post-read-end', '2022-10-27T10:04:43.222686007Z'), ('post-read-start', '2022-10-27T10:04:43.389316049Z'), ('post-read-mid', '2022-10-27T10:04:43.522964541Z'), ('pageview', '2022-10-27T10:11:06.589935673Z'), ('post-read-mid', '2022-10-27T10:11:12.261131796Z'), ('post-read-start', '2022-10-27T10:11:12.498263824Z'), ('post-read-end', '2022-10-27T10:11:12.702139717Z'), ('pageview', '2022-10-27T14:55:41.981791635Z'), ('pageview', '2022-10-27T14:55:53.175546213Z'), ('pageview', '2022-10-27T15:21:43.083561983Z'), ('pageview', '2022-10-28T09:07:55.394164691Z'), ('pageview', '2022-10-28T09:20:24.595120206Z'), ('pageview', '2022-11-06T09:26:00.812348339Z'), ('pageview', '2022-11-06T09:26:25.781602485Z'), ('pageview', '2022-11-06T09:28:30.852206414Z'), ('pageview', '2022-11-06T09:29:12.188767293Z'), ('pageview', '2022-11-06T09:30:47.456822092Z'), ('pageview', '2022-11-06T09:30:49.399810133Z'), ('pageview', '2022-11-06T16:04:13.810644129Z'), ('pageview', '2022-11-06T16:06:50.57618271Z'), ('pageview', '2022-11-06T16:16:05.399437864Z'), ('pageview', '2022-11-07T08:55:52.477809975Z'), ('pageview', '2022-11-07T08:56:11.810987164Z'), ('pageview', '2022-11-07T08:56:37.557664547Z'), ('pageview', '2022-11-07T09:52:23.504472003Z'), ('pageview', '2022-11-07T09:52:25.091217118Z'), ('pageview', '2022-11-07T09:52:36.91981958Z'), ('pageview', '2022-11-07T10:46:37.726593551Z'), ('pageview', '2022-11-07T10:46:49.061710149Z'), ('pageview', '2022-11-07T10:47:11.079403134Z'), ('pageview', '2022-11-07T10:47:11.206720092Z'), ('pageview', '2022-11-07T10:47:38.807358214Z'), ('pageview', '2022-11-07T10:47:50.236500557Z'), ('pageview', '2022-11-07T10:47:53.049152984Z'), ('pageview', '2022-11-07T10:48:00.30650329Z'), ('pageview', '2022-11-07T10:48:56.445378797Z'), ('pageview', '2022-11-07T10:49:00.33059433Z'), ('post-read-end', '2022-11-07T10:49:05.320507182Z'), ('post-read-mid', '2022-11-07T10:49:05.415855887Z'), ('post-read-start', '2022-11-07T10:49:05.516512509Z'), ('pageview', '2022-11-07T10:49:52.826390074Z')]"
